asset_id,timestamp,model,response,fall_height_bin_value,fall_height_bin_confidence,material_frame_tank_body_value,material_frame_tank_body_confidence,parse_error,has_pedestrian_railing_value,has_pedestrian_railing_confidence,steps_bin_value,steps_bin_confidence,structure_position_value,structure_position_confidence
123141,2026-05-27T12:29:19.573035,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
123145,2026-05-27T12:29:29.822514,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
123217,2026-05-27T12:29:39.648555,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
123413,2026-05-27T12:29:48.353586,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
123416,2026-05-27T12:29:57.010079,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
123577,2026-05-27T12:30:05.651781,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
123605,2026-05-27T12:30:14.707319,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
123618,2026-05-27T12:30:23.789505,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
124042,2026-05-27T12:30:33.304770,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
124044,2026-05-27T12:30:42.517775,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
124045,2026-05-27T12:30:51.035748,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
125976,2026-05-27T12:31:09.446638,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
126696,2026-05-27T12:31:18.875466,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
126796,2026-05-27T12:31:35.775405,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
126797,2026-05-27T12:31:44.470444,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
127081,2026-05-27T12:31:54.927169,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
127144,2026-05-27T12:32:07.922488,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
127152,2026-05-27T12:32:16.429198,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
127157,2026-05-27T12:32:25.126190,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
127168,2026-05-27T12:32:33.315523,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
127169,2026-05-27T12:32:44.168127,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
89654,2026-05-27T12:32:56.459520,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}",,,Concrete,0.9,,,,,,,
89716,2026-05-27T12:33:11.935513,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}
```",,,Timber/Wood,0.95,,,,,,,
49703,2026-05-27T10:29:52.186609,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",,,,,,No railings,1.0,,,,
61959,2026-05-27T10:36:23.986399,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",,,,,,No railings,1.0,,,,
64441,2026-05-27T10:37:06.737828,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",,,,,,No railings,1.0,,,,
94332,2026-05-27T10:55:24.935956,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.9
    }
}",,,,,,No railings,0.9,,,,
108764,2026-05-27T11:11:08.032130,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",,,,,,No railings,1.0,,,,
123620,2026-05-27T11:23:35.556069,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 0.9
    }
}",,,,,,2 railings,0.9,,,,
53221,2026-05-27T08:02:10.828751,gemini-3-flash-preview,"{
    ""structure_position"": {
        ""value"": ""At-Grade"",
        ""confidence"": 0.9
    }
}",,,,,,,,,,At-Grade,0.9
90350,2026-05-27T08:24:16.556889,gemini-3-flash-preview,"{
    ""structure_position"": {
        ""value"": ""At-Grade"",
        ""confidence"": 0.95
    }
}",,,,,,,,,,At-Grade,0.95
94175,2026-05-27T08:28:09.223890,gemini-3-flash-preview,"{
    ""structure_position"": {
        ""value"": ""Elevated"",
        ""confidence"": 0.9
    }
}",,,,,,,,,,Elevated,0.9
101715,2026-05-27T08:34:21.984062,gemini-3-flash-preview,"{
    ""structure_position"": {
        ""value"": ""Elevated"",
        ""confidence"": 0.9
    }
}",,,,,,,,,,Elevated,0.9
110828,2026-05-27T08:46:58.467156,gemini-3-flash-preview,"{
    ""structure_position"": {
        ""value"": ""Elevated"",
        ""confidence"": 0.9
    }
}",,,,,,,,,,Elevated,0.9
