,image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
2254,data/citywide/images/253/110996/72293__MI_20240808_105732.jpg,True,110996,253,Trail Bridge,boardwalk at entrance to poland camp from trail.,72293,MI_20240808_105732.jpg,,,Timber,,,No railings,5.0,,,,,1.0,True,short (<6m),standard (0.9-1.5m),,
2255,data/citywide/images/253/110997/72304__MI_20240808_110503.jpg,True,110997,253,Trail Bridge,"Boardwalk past camp, short planks. 2m long?",72304,MI_20240808_110503.jpg,,,,,,No railings,,,,,,,False,,,,
2256,data/citywide/images/253/111426/59385__AST_IM_20220814_104219.jpeg,True,111426,253,Trail Bridge,15 meters long,59385,AST_IM_20220814_104219.jpeg,,,,,,No railings,8.0,,,,,,True,medium (6-20m),,,
2257,data/citywide/images/253/111426/59386__AST_IM_20220814_104234.jpeg,True,111426,253,Trail Bridge,15 meters long,59386,AST_IM_20220814_104234.jpeg,,,,,,No railings,8.0,,,,,,True,medium (6-20m),,,
2258,data/citywide/images/253/111426/59408__AST_IM_20220814_104240.jpeg,True,111426,253,Trail Bridge,15 meters long,59408,AST_IM_20220814_104240.jpeg,,,,,,No railings,8.0,,,,,,True,medium (6-20m),,,
2259,data/citywide/images/253/111439/59411__AST_IM_20220814_101422.jpeg,True,111439,253,Trail Bridge,About 50 feet long,59411,AST_IM_20220814_101422.jpeg,,,,,,No railings,15.2,,,,,,True,medium (6-20m),,,
2260,data/citywide/images/253/111447/59368__AST_IM_20220814_104019.jpeg,True,111447,253,Trail Bridge,14 meters,59368,AST_IM_20220814_104019.jpeg,,,,,,No railings,14.0,,,,,,True,medium (6-20m),,,
2261,data/citywide/images/253/111447/59369__AST_IM_20220814_103946.jpeg,True,111447,253,Trail Bridge,14 meters,59369,AST_IM_20220814_103946.jpeg,,,,,,No railings,14.0,,,,,,True,medium (6-20m),,,
2262,data/citywide/images/253/111447/59372__AST_IM_20220814_103937.jpeg,True,111447,253,Trail Bridge,14 meters,59372,AST_IM_20220814_103937.jpeg,,,,,,No railings,14.0,,,,,,True,medium (6-20m),,,
2263,data/citywide/images/253/111447/59397__AST_IM_20220814_104025.jpeg,True,111447,253,Trail Bridge,14 meters,59397,AST_IM_20220814_104025.jpeg,,,,,,No railings,14.0,,,,,,True,medium (6-20m),,,
2264,data/citywide/images/253/111452/59367__AST_IM_20220814_104729.jpeg,True,111452,253,Trail Bridge,50 feet long,59367,AST_IM_20220814_104729.jpeg,,,,,,No railings,15.2,,,,,,True,medium (6-20m),,,
2265,data/citywide/images/253/111452/59395__AST_IM_20220814_104803.jpeg,True,111452,253,Trail Bridge,50 feet long,59395,AST_IM_20220814_104803.jpeg,,,,,,No railings,15.2,,,,,,True,medium (6-20m),,,
2266,data/citywide/images/253/111452/59396__AST_IM_20220814_104715.jpeg,True,111452,253,Trail Bridge,50 feet long,59396,AST_IM_20220814_104715.jpeg,,,,,,No railings,15.2,,,,,,True,medium (6-20m),,,
2267,data/citywide/images/253/111914/86993__AST_EX_20250818_121456.jpeg,True,111914,253,Trail Bridge,,86993,AST_EX_20250818_121456.jpeg,,,Timber,,,No railings,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2268,data/citywide/images/253/112071/60424__AST_IM_20220815_122047.jpeg,True,112071,253,Trail Bridge,Main trail near Berg Ranger Cabin,60424,AST_IM_20220815_122047.jpeg,,,,,,No railings,,,,,,,False,,,,
2269,data/citywide/images/253/112071/66494__AST_EX_20230928_112109.jpeg,True,112071,253,Trail Bridge,Main trail near Berg Ranger Cabin,66494,AST_EX_20230928_112109.jpeg,,,,,,No railings,,,,,,,False,,,,
2270,data/citywide/images/253/112087/60437__AST_IM_20220815_115505.jpeg,True,112087,253,Trail Bridge,on main trail east of Berg Campground,60437,AST_IM_20220815_115505.jpeg,,,,,,No railings,,,,,,,False,,,,
2271,data/citywide/images/253/112087/66549__AST_EX_20230928_152248.jpeg,True,112087,253,Trail Bridge,on main trail east of Berg Campground,66549,AST_EX_20230928_152248.jpeg,,,,,,No railings,,,,,,,False,,,,
2272,data/citywide/images/253/112129/60401__AST_IM_20220815_123850.jpeg,True,112129,253,Trail Bridge,east of Berg Campground on main trail,60401,AST_IM_20220815_123850.jpeg,,,,,,No railings,,,,,,,False,,,,
2273,data/citywide/images/253/112129/66551__AST_EX_20230928_110711.jpeg,True,112129,253,Trail Bridge,east of Berg Campground on main trail,66551,AST_EX_20230928_110711.jpeg,,,,,,No railings,,,,,,,False,,,,
2274,data/citywide/images/253/112141/60412__AST_IM_20220815_130104.jpeg,True,112141,253,Trail Bridge,"east of Berg CG, on main trail",60412,AST_IM_20220815_130104.jpeg,,,,,,No railings,,,,,,,False,,,,
2275,data/citywide/images/253/112141/66495__AST_EX_20230928_105821.jpeg,True,112141,253,Trail Bridge,"east of Berg CG, on main trail",66495,AST_EX_20230928_105821.jpeg,,,,,,No railings,,,,,,,False,,,,
2276,data/citywide/images/253/112145/60430__AST_IM_20220815_130244.jpeg,True,112145,253,Trail Bridge,"East of Berg CG, on main trail",60430,AST_IM_20220815_130244.jpeg,,,,,,No railings,,,,,,,False,,,,
2277,data/citywide/images/253/112145/66519__AST_EX_20230928_105627.jpeg,True,112145,253,Trail Bridge,"East of Berg CG, on main trail",66519,AST_EX_20230928_105627.jpeg,,,,,,No railings,,,,,,,False,,,,
2278,data/citywide/images/253/112154/60398__AST_IM_20220815_130319.jpeg,True,112154,253,Trail Bridge,"East of Berg CG, on main trail",60398,AST_IM_20220815_130319.jpeg,,,,,,No railings,,,,,,,False,,,,
2279,data/citywide/images/253/112154/66518__AST_EX_20230928_105547.jpeg,True,112154,253,Trail Bridge,"East of Berg CG, on main trail",66518,AST_EX_20230928_105547.jpeg,,,,,,No railings,,,,,,,False,,,,
2280,data/citywide/images/253/112165/60410__AST_IM_20220815_125521.jpeg,True,112165,253,Trail Bridge,Boardwalk on main trail between berg lake and ranger cabin,60410,AST_IM_20220815_125521.jpeg,,,,,,No railings,,,,,,,False,,,,
2281,data/citywide/images/253/112165/66517__AST_EX_20230928_110352.jpeg,True,112165,253,Trail Bridge,Boardwalk on main trail between berg lake and ranger cabin,66517,AST_EX_20230928_110352.jpeg,,,,,,No railings,,,,,,,False,,,,
2282,data/citywide/images/253/112236/60235__AST_IM_20220816_114900.jpeg,True,112236,253,Trail Bridge,Near Emperor Falls Campground,60235,AST_IM_20220816_114900.jpeg,,,,,,No railings,,,,,,,False,,,,
2283,data/citywide/images/253/112236/66568__AST_EX_20230926_151040.jpeg,True,112236,253,Trail Bridge,Near Emperor Falls Campground,66568,AST_EX_20230926_151040.jpeg,,,,,,No railings,,,,,,,False,,,,
2284,data/citywide/images/253/112248/60190__AST_IM_20220816_130931.jpeg,True,112248,253,Trail Bridge,bridge on marmot flats,60190,AST_IM_20220816_130931.jpeg,,,,,,No railings,,,,,,,,,,,
2285,data/citywide/images/253/112262/60213__AST_IM_20220816_130859.jpeg,True,112262,253,Trail Bridge,bridge on marmot flats.,60213,AST_IM_20220816_130859.jpeg,,,,,,No railings,,,,,,,,,,,
2286,data/citywide/images/253/112276/60187__AST_IM_20220816_130956.jpeg,True,112276,253,Trail Bridge,on marmot flats,60187,AST_IM_20220816_130956.jpeg,,,,,,No railings,,,,,,,,,,,
2287,data/citywide/images/253/112301/60192__AST_IM_20220816_130616.jpeg,True,112301,253,Trail Bridge,Small foot bridge to cross Marmot Flats,60192,AST_IM_20220816_130616.jpeg,,,,,,No railings,,,,,,,,,,,
2288,data/citywide/images/253/112338/60608__AST_IM_20220713_092145.jpeg,True,112338,253,Trail Bridge,Condition -80%,60608,AST_IM_20220713_092145.jpeg,,,Timber,,No,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
2289,data/citywide/images/253/112340/60577__AST_IM_20220807_101926.jpeg,True,112340,253,Trail Bridge,Condition - 65% - maintained by park operator/permittee,60577,AST_IM_20220807_101926.jpeg,,,,,No,No railings,6.0,,,,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2290,data/citywide/images/253/112348/60625__AST_IM_20220713_094008.jpeg,True,112348,253,Trail Bridge,condition -80%,60625,AST_IM_20220713_094008.jpeg,,,,,No,No railings,3.0,,,,,1.0,True,short (<6m),standard (0.9-1.5m),,
2291,data/citywide/images/253/112386/60623__AST_IM_20220714_093044.jpeg,True,112386,253,Trail Bridge,Condition - 80%,60623,AST_IM_20220714_093044.jpeg,,,,,No,No railings,4.0,,,,,1.0,True,short (<6m),standard (0.9-1.5m),,
2292,data/citywide/images/253/112406/60581__AST_IM_20220713_093657.jpeg,True,112406,253,Trail Bridge,Condition - 70%,60581,AST_IM_20220713_093657.jpeg,,,,,No,No railings,6.0,,,,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2293,data/citywide/images/253/112411/60611__AST_IM_20220713_090343.jpeg,True,112411,253,Trail Bridge,Condition - 80%,60611,AST_IM_20220713_090343.jpeg,,,,,No,1 railing,,,,,,1.0,False,,standard (0.9-1.5m),,
2294,data/citywide/images/253/112422/60670__AST_IM_20220822_110047.jpeg,True,112422,253,Trail Bridge,1x4 m,60670,AST_IM_20220822_110047.jpeg,,Beam,Timber,,,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
2295,data/citywide/images/253/112524/60833__AST_IM_20220822_095911.jpeg,True,112524,253,Trail Bridge,Trail bridge drinnon. Good,60833,AST_IM_20220822_095911.jpeg,,,,,,No railings,,,,,,,False,,,,
2296,data/citywide/images/253/112526/60821__AST_IM_20220822_104938.jpeg,True,112526,253,Trail Bridge,Trail bridge to drinnon good,60821,AST_IM_20220822_104938.jpeg,,,,,,No railings,,,,,,,False,,,,
2297,data/citywide/images/253/113125/61435__AST_IM_20220826_095740.jpeg,True,113125,253,Trail Bridge,"Metal, 1.5x15m, railing",61435,AST_IM_20220826_095740.jpeg,,,Timber,,,,15.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2298,data/citywide/images/253/113125/61438__AST_IM_20220826_104550.jpeg,True,113125,253,Trail Bridge,"Metal, 1.5x15m, railing",61438,AST_IM_20220826_104550.jpeg,,,Timber,,,,15.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2299,data/citywide/images/253/113125/61440__AST_IM_20220826_095727.jpeg,True,113125,253,Trail Bridge,"Metal, 1.5x15m, railing",61440,AST_IM_20220826_095727.jpeg,,,Timber,,,,15.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2300,data/citywide/images/253/113125/87467__AST_EX_20250905_110148.jpeg,True,113125,253,Trail Bridge,"Metal, 1.5x15m, railing",87467,AST_EX_20250905_110148.jpeg,,,Timber,,,,15.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2301,data/citywide/images/253/113163/61470__AST_IM_20220826_133719.jpeg,True,113163,253,Trail Bridge,Over creek with hand railing condition 65,61470,AST_IM_20220826_133719.jpeg,Timber,Beam,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2302,data/citywide/images/253/113164/61473__AST_IM_20220826_135318.jpeg,True,113164,253,Trail Bridge,Cantilever 70k condition 85,61473,AST_IM_20220826_135318.jpeg,Steel,Beam,Timber,,,,8.0,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2303,data/citywide/images/253/113217/73350__AST_EX_20240907_104955.jpeg,True,113217,253,Trail Bridge,Corduroy Bridge before camp on PCT,73350,AST_EX_20240907_104955.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
2304,data/citywide/images/253/113217/73351__AST_EX_20240907_103834.jpeg,True,113217,253,Trail Bridge,Corduroy Bridge before camp on PCT,73351,AST_EX_20240907_103834.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
2305,data/citywide/images/253/113244/61576__AST_IM_20220827_095844.jpeg,True,113244,253,Trail Bridge,"3 sections; concrete, metal, and wood, Metal structure, with metal and wood railing, wood railing section and concrete section look like they were installed 2022, main ramp looks like 2010",61576,AST_IM_20220827_095844.jpeg,,,Timber,,,,10.0,,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
2306,data/citywide/images/253/113244/61592__AST_IM_20220827_100339.jpeg,True,113244,253,Trail Bridge,"3 sections; concrete, metal, and wood, Metal structure, with metal and wood railing, wood railing section and concrete section look like they were installed 2022, main ramp looks like 2010",61592,AST_IM_20220827_100339.jpeg,,,Timber,,,,10.0,,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
2307,data/citywide/images/253/113731/62042__MI_20220828_104933.jpg,True,113731,253,Trail Bridge,,62042,MI_20220828_104933.jpg,,,,,No,No railings,1.0,,,,,,True,short (<6m),,,
2308,data/citywide/images/253/113733/74747__MI_20240929_105004.jpg,True,113733,253,Trail Bridge,replaced with repurposed 6x6's in 2024,74747,MI_20240929_105004.jpg,,,,,No,No railings,1.0,,,,,,True,short (<6m),,,
2309,data/citywide/images/253/113804/62187__AST_IM_20220830_104242.jpeg,True,113804,253,Trail Bridge,Three 12ft 4x6 stringers.  2x6 decking at 3.5ft wide,62187,AST_IM_20220830_104242.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
2310,data/citywide/images/253/113952/62330__AST_IM_20220901_143048.jpeg,True,113952,253,Trail Bridge,Aluminum bridge. aprox 15m long by 3ft wide. wood decking starting to rot,62330,AST_IM_20220901_143048.jpeg,Steel,Beam,Timber,,,,6.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
2311,data/citywide/images/253/113952/88958__AST_EX_20250924_141343.jpeg,True,113952,253,Trail Bridge,Aluminum bridge. aprox 15m long by 3ft wide. wood decking starting to rot,88958,AST_EX_20250924_141343.jpeg,Steel,Beam,Timber,,,,6.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
2312,data/citywide/images/253/113958/88896__AST_EX_20250924_134626.jpeg,True,113958,253,Trail Bridge,6x6 stingers 4m long | Grip grate on top,88896,AST_EX_20250924_134626.jpeg,Timber,Beam,Timber,,,No railings,6.0,,,,,1.5,True,medium (6-20m),wide (>1.5m),,
2313,data/citywide/images/253/114047/62435__AST_IM_20220831_130717.jpeg,True,114047,253,Trail Bridge,In service date estimated,62435,AST_IM_20220831_130717.jpeg,,Beam,Timber,,No,,,,,Timber,,1.0,False,,standard (0.9-1.5m),,
2314,data/citywide/images/253/114291/63713__AST_IM_20220903_130210.jpeg,True,114291,253,Trail Bridge,Wooden plank bridge with log sill abutment.  4 m long 1 m wide,63713,AST_IM_20220903_130210.jpeg,,Beam,Timber,,,No railings,4.0,,,Timber,,,True,short (<6m),,,
2315,data/citywide/images/253/114635/62977__AST_IM_20220910_092600.jpeg,True,114635,253,Trail Bridge,New in 2022.,62977,AST_IM_20220910_092600.jpeg,Timber,Beam,Timber,,,No railings,20.0,,,Timber,,0.5,True,long (>20m),narrow (<0.9m),,
2316,data/citywide/images/253/114635/62981__AST_IM_20220910_092613.jpeg,True,114635,253,Trail Bridge,New in 2022.,62981,AST_IM_20220910_092613.jpeg,Timber,Beam,Timber,,,No railings,20.0,,,Timber,,0.5,True,long (>20m),narrow (<0.9m),,
2317,data/citywide/images/253/114815/63081__AST_IM_20220902_111956.jpeg,True,114815,253,Trail Bridge,I beam and rail  40 ft 8/10,63081,AST_IM_20220902_111956.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
2318,data/citywide/images/253/114815/69758__AST_EX_20240606_090250.jpeg,True,114815,253,Trail Bridge,I beam and rail  40 ft 8/10,69758,AST_EX_20240606_090250.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
2319,data/citywide/images/253/114923/63201__AST_IM_20220916_144900.jpeg,True,114923,253,Trail Bridge,9x3m,63201,AST_IM_20220916_144900.jpeg,Timber,Beam,Timber,,,No railings,9.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
2320,data/citywide/images/253/114963/63251__AST_IM_20220915_145555.jpeg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",63251,AST_IM_20220915_145555.jpeg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2321,data/citywide/images/253/114963/63264__AST_IM_20220915_145619.jpeg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",63264,AST_IM_20220915_145619.jpeg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2322,data/citywide/images/253/114963/76557__20.jpg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",76557,20.jpg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2323,data/citywide/images/253/114963/76558__19.jpg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",76558,19.jpg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
2324,data/citywide/images/253/114996/67237__114996_photo.png,True,114996,253,Trail Bridge,25ft,67237,114996 photo.png,Concrete,Truss,Timber,,Yes,,11.0,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
2325,data/citywide/images/253/114997/88127__AST_EX_20250917_141553.jpeg,True,114997,253,Trail Bridge,25 ft wooden bridge ,88127,AST_EX_20250917_141553.jpeg,Concrete,Truss,Timber,,Yes,,9.5,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
2326,data/citywide/images/253/114997/88154__AST_EX_20250917_141558.jpeg,True,114997,253,Trail Bridge,25 ft wooden bridge ,88154,AST_EX_20250917_141558.jpeg,Concrete,Truss,Timber,,Yes,,9.5,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
2327,data/citywide/images/253/115806/63887__MI_20221012_111739.jpg,True,115806,253,Trail Bridge,"Split Log Bridge circa 1997, 20'long, 8' wide.  60/100",63887,MI_20221012_111739.jpg,,,Timber,,No,No railings,,,,Timber,,2.5,False,,wide (>1.5m),,
2328,data/citywide/images/253/115806/66345__AST_EX_20230925_154731.jpeg,True,115806,253,Trail Bridge,"Split Log Bridge circa 1997, 20'long, 8' wide.  60/100",66345,AST_EX_20230925_154731.jpeg,,,Timber,,No,No railings,,,,Timber,,2.5,False,,wide (>1.5m),,
2329,data/citywide/images/253/115807/66309__AST_EX_20230925_145801.jpeg,True,115807,253,Trail Bridge,Split Log Bridge Circa 1997.  75/100. 12 feet long 6 feet wide,66309,AST_EX_20230925_145801.jpeg,,,Timber,,No,No railings,,,,Timber,,2.5,False,,wide (>1.5m),,
2330,data/citywide/images/253/115809/63902__MI_20221012_114629.jpg,True,115809,253,Trail Bridge,"Bridge Umbunkments with log water bar in the middle, no Bridge. circa 1998.  25' long, 8' wide.  Needs Bridge over top. 20/100",63902,MI_20221012_114629.jpg,,,Timber,,No,No railings,,,,Timber,,2.0,False,,wide (>1.5m),,
2331,data/citywide/images/253/115809/66344__AST_EX_20230925_154623.jpeg,True,115809,253,Trail Bridge,"Bridge Umbunkments with log water bar in the middle, no Bridge. circa 1998.  25' long, 8' wide.  Needs Bridge over top. 20/100",66344,AST_EX_20230925_154623.jpeg,,,Timber,,No,No railings,,,,Timber,,2.0,False,,wide (>1.5m),,
2332,data/citywide/images/253/115814/66338__AST_EX_20230925_154137.jpeg,True,115814,253,Trail Bridge,"Dimensional Lumber Decking with Log Strigers 90/100 circa 2000.  25' long, 6' wide",66338,AST_EX_20230925_154137.jpeg,,,Timber,,No,No railings,,,,Timber,,1.0,False,,standard (0.9-1.5m),,
2333,data/citywide/images/253/116847/64875__AST_IM_20230412_110227.jpeg,True,116847,253,Trail Bridge,20 ft clear span foot bridge on the Chris Hatfield trail,64875,AST_IM_20230412_110227.jpeg,Timber,Beam,Timber,,,,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2334,data/citywide/images/253/116851/64887__AST_IM_20230412_113632.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64887,AST_IM_20230412_113632.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
2335,data/citywide/images/253/116851/64888__AST_IM_20230412_113651.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64888,AST_IM_20230412_113651.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
2336,data/citywide/images/253/116851/64889__AST_IM_20230412_113700.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64889,AST_IM_20230412_113700.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
2337,data/citywide/images/253/116851/64890__AST_IM_20230412_113700.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64890,AST_IM_20230412_113700.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
2338,data/citywide/images/253/116851/64893__AST_IM_20230412_113640.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64893,AST_IM_20230412_113640.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
2339,data/citywide/images/253/116851/64894__AST_IM_20230412_113640.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64894,AST_IM_20230412_113640.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
2340,data/citywide/images/253/117195/65265__AST_IM_20230616_133053.jpeg,True,117195,253,Trail Bridge,9.1m- rebarred,65265,AST_IM_20230616_133053.jpeg,,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2341,data/citywide/images/253/117196/65269__AST_IM_20230616_131110.jpeg,True,117196,253,Trail Bridge,,65269,AST_IM_20230616_131110.jpeg,Timber,Truss,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2342,data/citywide/images/253/117196/65284__AST_IM_20230616_131059.jpeg,True,117196,253,Trail Bridge,,65284,AST_IM_20230616_131059.jpeg,Timber,Truss,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2343,data/citywide/images/253/117197/65274__AST_IM_20230616_114223.jpeg,True,117197,253,Trail Bridge,7.6m,65274,AST_IM_20230616_114223.jpeg,Gabions,,Steel,,,,4.0,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
2344,data/citywide/images/253/117211/65243__AST_IM_20230616_131857.jpeg,True,117211,253,Trail Bridge,6.4m,65243,AST_IM_20230616_131857.jpeg,Timber,,Steel,,,,6.4,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2345,data/citywide/images/253/117216/65270__AST_IM_20230616_122837.jpeg,True,117216,253,Trail Bridge,Aluminum bridge,65270,AST_IM_20230616_122837.jpeg,Timber,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2346,data/citywide/images/253/117220/65237__AST_IM_20230616_140951.jpeg,True,117220,253,Trail Bridge,6m aluminum,65237,AST_IM_20230616_140951.jpeg,Timber,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2347,data/citywide/images/253/117220/65254__AST_IM_20230616_140959.jpeg,True,117220,253,Trail Bridge,6m aluminum,65254,AST_IM_20230616_140959.jpeg,Timber,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2348,data/citywide/images/253/117221/65255__AST_IM_20230616_140235.jpeg,True,117221,253,Trail Bridge,4.5m,65255,AST_IM_20230616_140235.jpeg,Timber,,Steel,,,,4.5,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
2349,data/citywide/images/253/117304/65511__AST_IM_20230702_114742.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",65511,AST_IM_20230702_114742.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
2350,data/citywide/images/253/117304/65513__AST_IM_20230702_114800.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",65513,AST_IM_20230702_114800.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
2351,data/citywide/images/253/117304/65517__AST_IM_20230702_114749.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",65517,AST_IM_20230702_114749.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
2352,data/citywide/images/253/117304/76916__AST_EX_20241105_131541.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",76916,AST_EX_20241105_131541.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
2353,data/citywide/images/253/117304/76918__AST_EX_20241105_131536.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",76918,AST_EX_20241105_131536.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
2354,data/citywide/images/253/117304/76922__AST_EX_20241105_131531.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",76922,AST_EX_20241105_131531.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
2355,data/citywide/images/253/117365/65592__AST_IM_20230721_122525.jpeg,True,117365,253,Trail Bridge,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",65592,AST_IM_20230721_122525.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
2356,data/citywide/images/253/117365/71511__AST_EX_20240726_142554.jpeg,True,117365,253,Trail Bridge,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",71511,AST_EX_20240726_142554.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
